umur,gender,occupation_group,nominal,periode_transaksi
30,wanita,Konsultan,1500000,Ramadhan
31,pria,Konsultan,333732,Reguler
34,pria,Konsultan,1500000,Reguler
34,pria,Konsultan,1200000,Reguler
31,pria,Konsultan,333732,Reguler
34,pria,Konsultan,5500000,Kurban
34,pria,Konsultan,1200000,Kurban
31,pria,Konsultan,333732,Reguler
34,pria,Konsultan,300000,Reguler
34,pria,Konsultan,1100000,Reguler
31,pria,Konsultan,327452,Reguler
34,pria,Konsultan,1100000,Reguler
31,pria,Konsultan,327452,Reguler
31,pria,Konsultan,322295,Reguler
34,pria,Konsultan,1100000,Reguler
31,pria,Konsultan,327452,Reguler
34,pria,Konsultan,1100000,Reguler
31,pria,Konsultan,332627,Reguler
31,pria,Konsultan,327533,Reguler
34,pria,Konsultan,1400000,Reguler
31,wanita,Konsultan,150000,Reguler
31,pria,Konsultan,327533,Reguler
34,pria,Konsultan,1100000,Reguler
31,pria,Konsultan,327533,Reguler
34,pria,Konsultan,525000,Reguler
34,pria,Konsultan,1100000,Reguler
31,pria,Konsultan,327533,Reguler
34,pria,Konsultan,1100000,Ramadhan
34,pria,Konsultan,1100000,Ramadhan
30,wanita,Konsultan,4300000,Ramadhan
30,wanita,Konsultan,3617780,Ramadhan
34,pria,Konsultan,1100000,Reguler
31,pria,Konsultan,327452,Reguler
34,pria,Konsultan,550000,Kurban
34,pria,Konsultan,1100000,Kurban
31,pria,Konsultan,322295,Kurban
31,pria,Konsultan,327452,Kurban
34,pria,Konsultan,1100000,Reguler
40,pria,Staff,2534200,Reguler
41,pria,Staff,1900000,Reguler
41,pria,Staff,1100000,Reguler
40,pria,Staff,784300,Reguler
41,pria,Staff,1100000,Reguler
41,pria,Staff,1900000,Reguler
40,pria,Staff,642200,Reguler
41,pria,Staff,1900000,Reguler
41,pria,Staff,415000,Reguler
40,pria,Staff,672400,Ramadhan
41,pria,Staff,1900000,Ramadhan
28,wanita,Staff,3500000,Ramadhan
41,pria,Staff,1750000,Ramadhan
40,pria,Staff,1811600,Reguler
41,pria,Staff,1900000,Reguler
40,pria,Staff,669300,Reguler
28,wanita,Staff,187674,Reguler
41,pria,Staff,1900000,Reguler
40,pria,Staff,1842500,Kurban
41,pria,Staff,1900000,Kurban
40,pria,Staff,699000,Reguler
41,pria,Staff,1100000,Reguler
41,pria,Staff,800000,Reguler
41,pria,Staff,1100000,Reguler
41,pria,Staff,1100000,Reguler
40,pria,Staff,711300,Reguler
41,pria,Staff,1900000,Reguler
41,pria,Staff,1100000,Reguler
40,pria,Staff,702300,Reguler
41,pria,Staff,1900000,Reguler
40,pria,Staff,702200,Reguler
41,pria,Staff,1100000,Reguler
41,pria,Staff,1900000,Reguler
40,pria,Staff,710000,Reguler
41,pria,Staff,950000,Reguler
28,wanita,Staff,50000,Reguler
41,pria,Staff,250000,Reguler
41,pria,Staff,950000,Reguler
40,pria,Staff,716000,Reguler
41,pria,Staff,950000,Reguler
41,pria,Staff,950000,Reguler
41,pria,Staff,250000,Reguler
40,pria,Staff,772000,Reguler
41,pria,Staff,950000,Reguler
41,pria,Staff,950000,Reguler
41,pria,Staff,250000,Reguler
47,pria,Staff,7500000,Ramadhan
41,pria,Staff,18000000,Ramadhan
40,pria,Staff,2089600,Ramadhan
40,pria,Staff,180000,Ramadhan
41,pria,Staff,1900000,Ramadhan
39,pria,Staff,12000000,Ramadhan
28,wanita,Staff,2734000,Ramadhan
41,pria,Staff,250000,Ramadhan
41,pria,Staff,950000,Ramadhan
40,pria,Staff,706300,Reguler
41,pria,Staff,950000,Reguler
41,pria,Staff,3850000,Reguler
41,pria,Staff,1100000,Kurban
41,pria,Staff,1100000,Kurban
38,wanita,Staff,2500000,Kurban
41,pria,Staff,250000,Kurban
40,pria,Staff,2800500,Reguler
41,pria,Staff,1100000,Reguler
41,pria,Staff,1900000,Reguler
39,pria,IT,771000,Reguler
32,pria,IT,1396000,Reguler
39,pria,IT,575000,Reguler
32,pria,IT,2037000,Reguler
39,pria,IT,400000,Reguler
41,pria,IT,234907,Reguler
41,pria,IT,301520,Reguler
32,pria,IT,1447000,Reguler
39,pria,IT,420000,Reguler
32,pria,IT,1447000,Ramadhan
39,pria,IT,1101000,Ramadhan
32,pria,IT,1325000,Ramadhan
39,pria,IT,400000,Ramadhan
32,pria,IT,1447000,Reguler
39,pria,IT,360000,Reguler
32,pria,IT,1447000,Reguler
47,pria,IT,5000000,Reguler
39,pria,IT,450000,Reguler
32,pria,IT,1447000,Kurban
39,pria,IT,400000,Reguler
39,pria,IT,770000,Reguler
39,pria,IT,330000,Reguler
32,pria,IT,1396000,Reguler
39,pria,IT,370000,Reguler
32,pria,IT,1396000,Reguler
39,pria,IT,350000,Reguler
39,pria,IT,400000,Reguler
32,pria,IT,1396000,Reguler
41,pria,IT,180921,Reguler
32,pria,IT,1396000,Reguler
39,pria,IT,350000,Reguler
39,pria,IT,400000,Reguler
32,pria,IT,896000,Reguler
39,pria,IT,350000,Reguler
41,pria,IT,132415,Reguler
41,pria,IT,125073,Reguler
32,pria,IT,1638000,Reguler
39,pria,IT,805000,Reguler
41,pria,IT,263372,Reguler
32,pria,IT,1425000,Reguler
39,pria,IT,535000,Ramadhan
39,pria,IT,850000,Ramadhan
32,pria,IT,2681450,Ramadhan
32,pria,IT,1396000,Reguler
39,pria,IT,350000,Kurban
32,pria,IT,1396000,Kurban
39,pria,IT,525000,Reguler
32,pria,IT,1396000,Reguler
39,pria,IT,350000,Reguler
37,wanita,Kesehatan,170000,Reguler
37,wanita,Kesehatan,600000,Reguler
30,pria,Kesehatan,237950,Reguler
44,pria,Kesehatan,3000000,Reguler
37,wanita,Kesehatan,600000,Reguler
44,pria,Kesehatan,3000000,Reguler
37,wanita,Kesehatan,100000,Reguler
44,pria,Kesehatan,3000000,Reguler
30,pria,Kesehatan,100000,Reguler
37,wanita,Kesehatan,450000,Reguler
44,pria,Kesehatan,3000000,Reguler
30,pria,Kesehatan,15000,Reguler
30,pria,Kesehatan,10001,Ramadhan
30,pria,Kesehatan,10001,Ramadhan
30,pria,Kesehatan,10001,Ramadhan
37,wanita,Kesehatan,100000,Ramadhan
30,pria,Kesehatan,10001,Ramadhan
30,pria,Kesehatan,10001,Ramadhan
30,pria,Kesehatan,10001,Ramadhan
30,pria,Kesehatan,10001,Ramadhan
37,wanita,Kesehatan,135000,Ramadhan
34,pria,Kesehatan,4151000,Ramadhan
30,pria,Kesehatan,10002,Ramadhan
30,pria,Kesehatan,10001,Ramadhan
33,wanita,Kesehatan,1260000,Ramadhan
30,pria,Kesehatan,10001,Ramadhan
37,wanita,Kesehatan,1000000,Ramadhan
30,pria,Kesehatan,10001,Ramadhan
30,pria,Kesehatan,10001,Ramadhan
30,pria,Kesehatan,10001,Reguler
30,pria,Kesehatan,10002,Reguler
30,pria,Kesehatan,10001,Reguler
30,pria,Kesehatan,10001,Reguler
30,pria,Kesehatan,10001,Reguler
30,pria,Kesehatan,10001,Reguler
30,pria,Kesehatan,10001,Reguler
37,wanita,Kesehatan,100000,Reguler
37,wanita,Kesehatan,300000,Reguler
30,pria,Kesehatan,10001,Reguler
30,pria,Kesehatan,10001,Reguler
30,pria,Kesehatan,10001,Reguler
30,pria,Kesehatan,10001,Reguler
37,wanita,Kesehatan,150000,Reguler
30,pria,Kesehatan,10001,Reguler
44,pria,Kesehatan,3000000,Reguler
37,wanita,Kesehatan,570000,Reguler
37,wanita,Kesehatan,100000,Reguler
37,wanita,Kesehatan,100000,Kurban
37,wanita,Kesehatan,300000,Kurban
37,wanita,Kesehatan,630000,Kurban
37,wanita,Kesehatan,100000,Reguler
30,pria,Kesehatan,10001,Reguler
44,pria,Kesehatan,3000000,Reguler
30,pria,Kesehatan,415313,Reguler
37,wanita,Kesehatan,250000,Reguler
44,pria,Kesehatan,3000000,Reguler
37,wanita,Kesehatan,250000,Reguler
30,pria,Kesehatan,339187,Reguler
44,pria,Kesehatan,3000000,Reguler
37,wanita,Kesehatan,200000,Reguler
37,wanita,Kesehatan,600000,Reguler
34,pria,Kesehatan,2600000,Reguler
37,wanita,Kesehatan,600000,Reguler
44,pria,Kesehatan,3000000,Reguler
30,pria,Kesehatan,246000,Reguler
37,wanita,Kesehatan,100000,Reguler
44,pria,Kesehatan,3000000,Reguler
30,pria,Kesehatan,248300,Reguler
37,wanita,Kesehatan,100000,Reguler
44,pria,Kesehatan,3000000,Reguler
30,pria,Kesehatan,248285,Reguler
37,wanita,Kesehatan,100000,Reguler
37,wanita,Kesehatan,1000000,Reguler
44,pria,Kesehatan,3000000,Reguler
37,wanita,Kesehatan,1200000,Reguler
37,wanita,Kesehatan,100000,Reguler
30,pria,Kesehatan,248300,Ramadhan
44,pria,Kesehatan,3000000,Ramadhan
44,pria,Kesehatan,1000000,Ramadhan
37,wanita,Kesehatan,600000,Ramadhan
37,wanita,Kesehatan,100000,Ramadhan
37,wanita,Kesehatan,100000,Reguler
30,pria,Kesehatan,324500,Reguler
37,wanita,Kesehatan,112500,Reguler
44,pria,Kesehatan,3000000,Reguler
37,wanita,Kesehatan,600000,Reguler
30,pria,Kesehatan,324500,Reguler
37,wanita,Kesehatan,100000,Reguler
37,wanita,Kesehatan,150000,Kurban
37,wanita,Kesehatan,600000,Kurban
37,wanita,Kesehatan,150000,Kurban
30,pria,Kesehatan,324500,Kurban
37,wanita,Kesehatan,150000,Kurban
44,pria,Kesehatan,3000000,Reguler
30,pria,Konsultan,190326,Reguler
40,pria,Konsultan,500000,Reguler
40,wanita,Konsultan,272777,Reguler
40,wanita,Konsultan,1093074,Reguler
40,wanita,Konsultan,477004,Reguler
40,wanita,Konsultan,270109,Reguler
40,wanita,Konsultan,1093074,Reguler
40,wanita,Konsultan,477004,Reguler
40,pria,Konsultan,500000,Reguler
31,pria,Konsultan,150000,Reguler
30,pria,Konsultan,177205,Reguler
40,pria,Konsultan,100000,Reguler
40,wanita,Konsultan,457199,Reguler
40,pria,Konsultan,500000,Reguler
40,wanita,Konsultan,1086824,Reguler
40,wanita,Konsultan,242351,Reguler
30,pria,Konsultan,197926,Reguler
30,pria,Konsultan,200344,Ramadhan
40,wanita,Konsultan,271443,Ramadhan
40,wanita,Konsultan,477849,Ramadhan
40,pria,Konsultan,500000,Ramadhan
40,wanita,Konsultan,1093074,Ramadhan
30,pria,Konsultan,272916,Ramadhan
30,pria,Konsultan,225000,Ramadhan
30,pria,Konsultan,179086,Ramadhan
42,pria,Konsultan,270000,Ramadhan
40,wanita,Konsultan,271443,Reguler
40,pria,Konsultan,500000,Reguler
40,wanita,Konsultan,477004,Reguler
40,wanita,Konsultan,1093074,Reguler
40,pria,Konsultan,500000,Reguler
40,wanita,Konsultan,315106,Reguler
40,wanita,Konsultan,1198070,Reguler
40,wanita,Konsultan,514851,Reguler
30,pria,Konsultan,402437,Reguler
31,pria,Konsultan,250000,Kurban
30,pria,Konsultan,188146,Kurban
40,wanita,Konsultan,1121573,Kurban
40,wanita,Konsultan,284409,Kurban
40,pria,Konsultan,500000,Kurban
40,wanita,Konsultan,489580,Kurban
31,pria,Konsultan,250000,Reguler
30,pria,Konsultan,338947,Reguler
30,pria,Konsultan,269228,Reguler
40,wanita,Konsultan,268331,Reguler
40,pria,Konsultan,500000,Reguler
40,wanita,Konsultan,473949,Reguler
40,wanita,Konsultan,1093074,Reguler
30,pria,Konsultan,281552,Reguler
40,wanita,Konsultan,267465,Reguler
40,wanita,Konsultan,1093074,Reguler
40,wanita,Konsultan,476354,Reguler
40,pria,Konsultan,500000,Reguler
31,pria,Konsultan,150000,Reguler
40,wanita,Konsultan,479539,Reguler
40,wanita,Konsultan,1093074,Reguler
40,pria,Konsultan,500000,Reguler
40,wanita,Konsultan,276778,Reguler
30,pria,Konsultan,619327,Reguler
31,pria,Konsultan,150000,Reguler
40,pria,Konsultan,500000,Reguler
30,pria,Konsultan,190553,Reguler
40,wanita,Konsultan,470244,Reguler
40,wanita,Konsultan,274110,Reguler
40,wanita,Konsultan,1093074,Reguler
31,pria,Konsultan,150000,Reguler
40,wanita,Konsultan,252534,Reguler
40,pria,Konsultan,500000,Reguler
40,wanita,Konsultan,1065965,Reguler
40,wanita,Konsultan,447718,Reguler
31,pria,Konsultan,150000,Reguler
40,wanita,Konsultan,230402,Reguler
40,pria,Konsultan,500000,Reguler
40,wanita,Konsultan,443018,Reguler
40,wanita,Konsultan,1072215,Reguler
31,pria,Konsultan,150000,Reguler
40,wanita,Konsultan,240692,Reguler
40,wanita,Konsultan,447718,Reguler
40,wanita,Konsultan,1065965,Reguler
40,pria,Konsultan,500000,Reguler
39,wanita,Konsultan,1000000,Reguler
31,pria,Konsultan,150000,Reguler
30,pria,Konsultan,891620,Ramadhan
30,pria,Konsultan,90000,Ramadhan
50,pria,Konsultan,270000,Ramadhan
48,pria,Konsultan,180000,Ramadhan
43,pria,Konsultan,1800000,Ramadhan
40,pria,Konsultan,500000,Ramadhan
40,wanita,Konsultan,505272,Ramadhan
40,wanita,Konsultan,1155650,Ramadhan
40,wanita,Konsultan,291066,Ramadhan
40,pria,Konsultan,500000,Reguler
40,wanita,Konsultan,471349,Reguler
40,wanita,Konsultan,1093074,Reguler
40,wanita,Konsultan,262481,Reguler
55,pria,Konsultan,2700000,Kurban
40,wanita,Konsultan,299922,Kurban
40,wanita,Konsultan,519255,Kurban
40,pria,Konsultan,500000,Kurban
40,wanita,Konsultan,1093074,Kurban
40,wanita,Konsultan,468249,Reguler
40,wanita,Konsultan,265751,Reguler
40,wanita,Konsultan,1086824,Reguler
40,pria,Konsultan,500000,Reguler
70,pria,Lainnya,3400000,Reguler
69,pria,Lainnya,6165165,Ramadhan
69,pria,Lainnya,5165165,Ramadhan
69,pria,Lainnya,7165165,Ramadhan
69,pria,Lainnya,8165165,Ramadhan
69,pria,Lainnya,9165165,Ramadhan
69,pria,Lainnya,10165165,Ramadhan
69,pria,Lainnya,11165165,Ramadhan
69,pria,Lainnya,12165165,Ramadhan
69,pria,Lainnya,14165165,Ramadhan
69,pria,Lainnya,13165165,Ramadhan
69,pria,Lainnya,15165165,Ramadhan
69,pria,Lainnya,16165165,Ramadhan
69,pria,Lainnya,17165165,Ramadhan
69,pria,Lainnya,18165165,Ramadhan
69,pria,Lainnya,19165165,Ramadhan
69,pria,Lainnya,21165165,Ramadhan
69,pria,Lainnya,22165165,Ramadhan
69,pria,Lainnya,20165165,Ramadhan
69,pria,Lainnya,23165165,Ramadhan
69,pria,Lainnya,24165165,Ramadhan
69,pria,Lainnya,25165165,Ramadhan
69,pria,Lainnya,26165165,Ramadhan
69,pria,Lainnya,29165165,Ramadhan
69,pria,Lainnya,28165165,Ramadhan
69,pria,Lainnya,27165165,Ramadhan
69,pria,Lainnya,30165165,Ramadhan
69,pria,Lainnya,31165165,Ramadhan
69,pria,Lainnya,34165165,Ramadhan
69,pria,Lainnya,32165165,Ramadhan
69,pria,Lainnya,33165165,Ramadhan
76,pria,Lainnya,21000000,Kurban
76,pria,Lainnya,2900000,Kurban
76,pria,Lainnya,10000000,Reguler
69,pria,Lainnya,5165165,Ramadhan
69,pria,Lainnya,6165165,Ramadhan
69,pria,Lainnya,1000000,Ramadhan
69,pria,Lainnya,6165165,Ramadhan
69,pria,Lainnya,2000000,Ramadhan
69,pria,Lainnya,6165165,Ramadhan
69,pria,Lainnya,9165165,Ramadhan
69,pria,Lainnya,10165165,Ramadhan
69,pria,Lainnya,12165165,Ramadhan
69,pria,Lainnya,11165165,Ramadhan
69,pria,Lainnya,13165165,Ramadhan
69,pria,Lainnya,14165165,Ramadhan
69,pria,Lainnya,17165165,Ramadhan
69,pria,Lainnya,15165165,Ramadhan
69,pria,Lainnya,16165165,Ramadhan
69,pria,Lainnya,18165165,Ramadhan
69,pria,Lainnya,19165165,Ramadhan
69,pria,Lainnya,20165165,Ramadhan
69,pria,Lainnya,21165165,Ramadhan
69,pria,Lainnya,22165165,Ramadhan
69,pria,Lainnya,23165165,Ramadhan
69,pria,Lainnya,24165165,Ramadhan
69,pria,Lainnya,25165165,Ramadhan
69,pria,Lainnya,26165165,Ramadhan
69,pria,Lainnya,27165165,Ramadhan
69,pria,Lainnya,28165165,Ramadhan
69,pria,Lainnya,29165165,Ramadhan
69,pria,Lainnya,30165165,Ramadhan
69,pria,Lainnya,31165165,Ramadhan
69,pria,Lainnya,34165165,Ramadhan
69,pria,Lainnya,32165165,Ramadhan
69,pria,Lainnya,33165165,Ramadhan
76,pria,Lainnya,2500001,Kurban
76,pria,Lainnya,17500000,Kurban
29,wanita,Akuntansi,195550,Reguler
42,pria,Akuntansi,958840,Reguler
29,wanita,Akuntansi,372350,Reguler
42,pria,Akuntansi,2220708,Reguler
29,wanita,Akuntansi,195550,Reguler
42,pria,Akuntansi,7546564,Reguler
29,wanita,Akuntansi,372350,Reguler
35,pria,Akuntansi,500000,Reguler
42,pria,Akuntansi,1775662,Ramadhan
57,pria,Akuntansi,37500000,Ramadhan
42,pria,Akuntansi,958840,Kurban
42,pria,Akuntansi,1550419,Reguler
42,pria,Akuntansi,958256,Reguler
29,wanita,Akuntansi,188750,Reguler
40,pria,Akuntansi,200000,Reguler
42,pria,Akuntansi,958840,Reguler
29,wanita,Akuntansi,188750,Reguler
29,wanita,Akuntansi,209150,Reguler
35,pria,Akuntansi,300000,Reguler
29,wanita,Akuntansi,195550,Reguler
42,pria,Akuntansi,958840,Reguler
42,pria,Akuntansi,1321304,Reguler
40,pria,Akuntansi,200000,Reguler
42,pria,Akuntansi,443916,Reguler
42,pria,Akuntansi,743065,Reguler
40,pria,Akuntansi,500000,Reguler
29,wanita,Akuntansi,175150,Reguler
42,pria,Akuntansi,761189,Reguler
40,pria,Akuntansi,200000,Reguler
42,pria,Akuntansi,5518616,Reguler
42,pria,Akuntansi,768064,Reguler
29,wanita,Akuntansi,175150,Reguler
40,pria,Akuntansi,300000,Reguler
42,pria,Akuntansi,755564,Ramadhan
29,wanita,Akuntansi,188750,Ramadhan
42,pria,Akuntansi,1522377,Ramadhan
40,pria,Akuntansi,500000,Ramadhan
40,pria,Akuntansi,300000,Ramadhan
40,pria,Akuntansi,500000,Ramadhan
42,pria,Akuntansi,1117257,Ramadhan
29,wanita,Akuntansi,188750,Reguler
40,pria,Akuntansi,500000,Reguler
42,pria,Akuntansi,1181296,Reguler
29,wanita,Akuntansi,188750,Kurban
42,pria,Akuntansi,1110845,Kurban
29,wanita,Akuntansi,188750,Reguler
34,pria,Wiraswasta,616000,Reguler
43,pria,Wiraswasta,415000,Reguler
46,pria,Wiraswasta,305000,Reguler
50,pria,Wiraswasta,1000000,Reguler
34,pria,Wiraswasta,209000,Reguler
36,wanita,Wiraswasta,1414000,Reguler
46,pria,Wiraswasta,1500000,Reguler
37,wanita,Wiraswasta,300000,Reguler
42,pria,Wiraswasta,575000,Reguler
41,wanita,Wiraswasta,200000,Reguler
37,pria,Wiraswasta,50000,Reguler
49,wanita,Wiraswasta,300000,Reguler
56,pria,Wiraswasta,50000000,Reguler
44,pria,Wiraswasta,500000,Reguler
46,pria,Wiraswasta,297000,Reguler
56,pria,Wiraswasta,1600000,Reguler
41,pria,Wiraswasta,500000,Reguler
34,pria,Wiraswasta,1455000,Reguler
34,pria,Wiraswasta,1455000,Reguler
41,pria,Wiraswasta,500000,Reguler
51,pria,Wiraswasta,596228,Reguler
38,pria,Wiraswasta,300000,Reguler
38,pria,Wiraswasta,300000,Reguler
41,pria,Wiraswasta,4600000,Reguler
49,pria,Wiraswasta,1151007,Reguler
69,pria,Wiraswasta,50000,Reguler
34,pria,Wiraswasta,60500,Reguler
34,pria,Wiraswasta,117000,Reguler
34,pria,Wiraswasta,106000,Reguler
53,pria,Wiraswasta,5000000,Reguler
34,pria,Wiraswasta,93000,Reguler
42,pria,Wiraswasta,969074,Reguler
44,pria,Wiraswasta,875000,Reguler
46,pria,Wiraswasta,1350000,Reguler
45,wanita,Wiraswasta,500000,Reguler
38,pria,Wiraswasta,300000,Reguler
39,pria,Wiraswasta,200000,Reguler
36,wanita,Wiraswasta,750000,Reguler
42,pria,Wiraswasta,2925000,Reguler
41,pria,Wiraswasta,400000,Reguler
34,pria,Wiraswasta,504000,Reguler
65,pria,Wiraswasta,600000,Reguler
51,pria,Wiraswasta,558304,Reguler
37,pria,Wiraswasta,50000,Reguler
34,pria,Wiraswasta,98000,Reguler
49,pria,Wiraswasta,1151007,Reguler
69,pria,Wiraswasta,50000,Reguler
48,wanita,Wiraswasta,5000000,Reguler
46,pria,Wiraswasta,323000,Reguler
34,pria,Wiraswasta,1110000,Reguler
36,pria,Wiraswasta,1500000,Reguler
50,pria,Wiraswasta,1500000,Reguler
34,pria,Wiraswasta,252000,Reguler
42,pria,Wiraswasta,549221,Reguler
44,pria,Wiraswasta,500000,Reguler
44,pria,Wiraswasta,425000,Reguler
37,pria,Wiraswasta,50000,Reguler
42,pria,Wiraswasta,688000,Reguler
69,pria,Wiraswasta,75000,Reguler
41,pria,Wiraswasta,400000,Reguler
51,pria,Wiraswasta,596416,Reguler
34,pria,Wiraswasta,485000,Reguler
38,pria,Wiraswasta,300000,Reguler
46,pria,Wiraswasta,300000,Reguler
65,pria,Wiraswasta,600000,Reguler
34,pria,Wiraswasta,55000,Reguler
46,pria,Wiraswasta,100000,Reguler
46,pria,Wiraswasta,200000,Reguler
34,pria,Wiraswasta,471000,Reguler
39,pria,Wiraswasta,100000,Reguler
40,wanita,Wiraswasta,7000000,Ramadhan
54,pria,Wiraswasta,5000000,Ramadhan
46,pria,Wiraswasta,1500000,Ramadhan
44,pria,Wiraswasta,450000,Ramadhan
38,pria,Wiraswasta,300000,Ramadhan
42,pria,Wiraswasta,632000,Ramadhan
37,pria,Wiraswasta,50000,Ramadhan
45,wanita,Wiraswasta,500000,Ramadhan
41,pria,Wiraswasta,400000,Ramadhan
51,pria,Wiraswasta,558860,Ramadhan
69,pria,Wiraswasta,100000,Ramadhan
52,pria,Wiraswasta,180000,Ramadhan
49,pria,Wiraswasta,1151007,Ramadhan
46,pria,Wiraswasta,1200000,Ramadhan
46,pria,Wiraswasta,310000,Ramadhan
36,pria,Wiraswasta,170000,Ramadhan
36,pria,Wiraswasta,1000000,Ramadhan
45,pria,Wiraswasta,5000000,Ramadhan
50,pria,Wiraswasta,1500000,Ramadhan
51,pria,Wiraswasta,30000000,Ramadhan
57,pria,Wiraswasta,5000000,Ramadhan
52,wanita,Wiraswasta,1000000,Ramadhan
41,pria,Wiraswasta,7750000,Ramadhan
53,pria,Wiraswasta,225000,Ramadhan
69,pria,Wiraswasta,800000,Ramadhan
69,pria,Wiraswasta,4200000,Ramadhan
53,pria,Wiraswasta,20000000,Ramadhan
53,pria,Wiraswasta,4000000,Ramadhan
38,pria,Wiraswasta,625000,Ramadhan
40,wanita,Wiraswasta,1000000,Ramadhan
46,pria,Wiraswasta,180000,Ramadhan
54,pria,Wiraswasta,15000000,Ramadhan
65,pria,Wiraswasta,500000,Ramadhan
38,pria,Wiraswasta,4850000,Ramadhan
65,pria,Wiraswasta,90000,Ramadhan
45,pria,Wiraswasta,180000,Ramadhan
49,pria,Wiraswasta,1325000,Ramadhan
42,pria,Wiraswasta,225000,Ramadhan
43,pria,Wiraswasta,18000000,Ramadhan
45,pria,Wiraswasta,45000,Ramadhan
44,pria,Wiraswasta,2050000,Ramadhan
40,pria,Wiraswasta,135000,Ramadhan
39,pria,Wiraswasta,200000,Ramadhan
49,pria,Wiraswasta,5000000,Ramadhan
65,pria,Wiraswasta,3000000,Ramadhan
36,pria,Wiraswasta,1000000,Ramadhan
36,pria,Wiraswasta,180000,Ramadhan
45,pria,Wiraswasta,90000,Ramadhan
45,pria,Wiraswasta,45000,Ramadhan
40,wanita,Wiraswasta,9500000,Ramadhan
38,pria,Wiraswasta,180000,Ramadhan
38,pria,Wiraswasta,45000,Ramadhan
42,pria,Wiraswasta,300000,Ramadhan
39,pria,Wiraswasta,90000,Ramadhan
45,pria,Wiraswasta,45000,Ramadhan
42,pria,Wiraswasta,225000,Ramadhan
45,pria,Wiraswasta,45000,Ramadhan
56,wanita,Wiraswasta,5000000,Ramadhan
56,wanita,Wiraswasta,1710000,Ramadhan
56,wanita,Wiraswasta,5000000,Ramadhan
64,pria,Wiraswasta,5000000,Ramadhan
40,pria,Wiraswasta,9000000,Ramadhan
39,pria,Wiraswasta,20000000,Ramadhan
46,pria,Wiraswasta,1400000,Ramadhan
55,wanita,Wiraswasta,270000,Ramadhan
44,pria,Wiraswasta,300000,Ramadhan
46,pria,Wiraswasta,2000000,Ramadhan
43,pria,Wiraswasta,500000,Reguler
45,wanita,Wiraswasta,500000,Reguler
42,pria,Wiraswasta,1028720,Reguler
44,pria,Wiraswasta,425000,Reguler
42,pria,Wiraswasta,632000,Reguler
39,pria,Wiraswasta,100000,Reguler
38,pria,Wiraswasta,300000,Reguler
49,pria,Wiraswasta,1155429,Reguler
51,pria,Wiraswasta,583148,Reguler
42,pria,Wiraswasta,628817,Reguler
34,pria,Wiraswasta,382000,Reguler
34,pria,Wiraswasta,71000,Reguler
46,pria,Wiraswasta,275000,Reguler
49,pria,Wiraswasta,400000,Reguler
44,pria,Wiraswasta,37000,Reguler
57,pria,Wiraswasta,1000000,Reguler
44,pria,Wiraswasta,32000,Reguler
44,pria,Wiraswasta,22000,Reguler
44,pria,Wiraswasta,20000,Reguler
46,pria,Wiraswasta,3000000,Reguler
45,pria,Wiraswasta,700000,Reguler
44,pria,Wiraswasta,20000,Reguler
42,pria,Wiraswasta,632000,Reguler
38,pria,Wiraswasta,100000,Reguler
44,pria,Wiraswasta,425000,Reguler
34,pria,Wiraswasta,488582,Reguler
37,pria,Wiraswasta,50000,Reguler
69,pria,Wiraswasta,50000,Reguler
34,pria,Wiraswasta,365043,Reguler
46,pria,Wiraswasta,310000,Reguler
51,pria,Wiraswasta,567162,Reguler
41,pria,Wiraswasta,450000,Reguler
65,pria,Wiraswasta,600000,Reguler
38,pria,Wiraswasta,300000,Reguler
42,pria,Wiraswasta,601149,Kurban
49,pria,Wiraswasta,1155429,Kurban
41,pria,Wiraswasta,13000000,Kurban
50,pria,Wiraswasta,1500000,Kurban
44,pria,Wiraswasta,418000,Kurban
57,pria,Wiraswasta,3500000,Kurban
44,pria,Wiraswasta,29000,Kurban
46,pria,Wiraswasta,1500000,Kurban
38,pria,Wiraswasta,1000000,Kurban
65,pria,Wiraswasta,2600000,Kurban
